;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Rapport d'inventaire;;;;;;;;;;;;;;Date : 2026-07-09;;
;;;;;;;;;;;;;;;;;;;;;;Page : 1/1;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
De;2026-06-01;;;À;;2026-07-09;;;;;Médicaments externes;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Nom;;Conc.;;;;;DIN;;;# Prod.;;Mfr;Qté Dist.;Qté Inv.;# Cont.;Coût;Total;;;No. d'identification;Code UPC;;Classe AHFS;
TEVA CAPTOPRIL;;50 MG;;;;;01942980;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01942980;068510098405;;Autres médicaments;
TEVA CAPTOPRIL;;25 MG;;;;;01942972;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01942972;068510097408;;Autres médicaments;
TEVA CAPTORIL;;100 MG;;;;;01942999;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01942999;068510099402;;Autres médicaments;
TEVA CAPTORIL;;12.5 MG;;;;;01942964;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01942964;068510096401;;Autres médicaments;
TEVA CARVEDILOL;;25 MG;;;;;02252333;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02252333;621163577132;;Autres médicaments;
TEVA CEFADROXIL;;500 MG;;;;;02235134;;;_;;TEVA;0;0;Ext.;0.90;0.00;;;02235134;068510231406;;Autres médicaments;
TEVA CEPHALEXIN;;500 MG;;;;;00583421;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00583421;068510317407;;Autres médicaments;
TEVA CEPHALEXIN;;250 MG;;;;;00583413;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00583413;068510316400;;Autres médicaments;
TEVA CEPHALEXIN;;500 MG;;;;;00342114;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00342114;068510321404;;Autres médicaments;
TEVA CEPHALEXIN;;250 MG;;;;;00342084;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00342084;068510320407;;Autres médicaments;
TEVA CETIRIZINE;;20 MG;;;;;02528681;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02528681;068510999931;;Autres médicaments;
TEVA CHLORPROMAZINE;;100 MG;;;;;00232831;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00232831;068510128409;;Autres médicaments;
TEVA CHLORPROMAZINE;;25 MG;;;;;00232823;;;_;;TEVA;0;0;Ext.;0.26;0.00;;;00232823;068510126405;;Autres médicaments;
TEVA CHLORPROMAZINE;;50 MG;;;;;00232807;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00232807;068510127402;;Autres médicaments;
TEVA CINACALCET;;30 MG;;;;;02441624;;;_;;TEVA;0;0;Ext.;2.92;0.00;;;02441624;068510177476;;Autres médicaments;
TEVA CINACALCET;;90 MG;;;;;02441640;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02441640;068510177827;;Autres médicaments;
TEVA CINACALCET;;60 MG;;;;;02441632;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02441632;068510177810;;Autres médicaments;
TEVA CIPROFLOXACIN;;750 MG;;;;;02161753;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02161753;068510116338;;Autres médicaments;
TEVA CITALOPRAM;;40 MG;;;;;02293226;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02293226;068510405272;;Autres médicaments;
TEVA CITALOPRAM;;20 MG;;;;;02293218;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02293218;068510404275;;Autres médicaments;
TEVA CITALOPRAM;;10 MG;;;;;02312336;;;_;;TEVA;126/2;0;Ext.;0.08;0.00;;;02312336;068510399403;;Autres médicaments;
TEVA CLINDAMYCIN;;300 MG;;;;;02241710;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02241710;068510659408;;Autres médicaments;
TEVA CLINDAMYCIN;;150 MG;;;;;02241709;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02241709;068510658401;;Autres médicaments;
TEVA CLOBAZAM;;10 MG;;;;;02238334;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02238334;068510899279;;Autres médicaments;
TEVA CLONIDINE;;0.2 MG;;;;;02046148;;;_;;TEVA;0;0;Ext.;0.13;0.00;;;02046148;068510118400;;Autres médicaments;
TEVA CLONIDINE;;0.025 MG;;;;;02304163;;;_;;TEVA;0;0;Ext.;0.30;0.00;;;02304163;068510370402;;Autres médicaments;
TEVA CLOPIDOGREL PLAQ;;300 MG;;;;;02388065;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02388065;068510179432;;Autres médicaments;
TEVA CLOPIDOGREL PLAQ;;75 MG;;;;;02293161;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02293161;068510425270;;Autres médicaments;
TEVA CLOXACILLIN;;500 MG;;;;;00337773;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337773;068510145406;;Autres médicaments;
TEVA CLOXACILLIN;;250 MG;;;;;00337765;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337765;068510144409;;Autres médicaments;
TEVA CODEINE;;30 MG;;;;;00593451;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00593451;064589001575;;Autres médicaments;
TEVA CODEINE;;15 MG;;;;;00593435;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00593435;064589001490;;Autres médicaments;
TEVA CYCLOBENZAPRINE;;10 MG;;;;;02080052;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02080052;068510123404;;Autres médicaments;
TEVA DASATINIB;;100 MG;;;;;02478358;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02478358;068510176219;;Autres médicaments;
TEVA DASATINIB;;80 MG;;;;;02478331;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02478331;068510999023;;Autres médicaments;
TEVA DASATINIB;;70 MG;;;;;02478323;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02478323;068510176202;;Autres médicaments;
TEVA DASATINIB;;50 MG;;;;;02478315;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02478315;068510176196;;Autres médicaments;
TEVA DASATINIB;;20 MG;;;;;02478307;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02478307;068510176189;;Autres médicaments;
TEVA DESVENLAFAXINE;;100 MG;;;;;02458225;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02458225;068510176370;;Autres médicaments;
TEVA DESVENLAFAXINE;;50 MG;;;;;02458217;;;_;;TEVA;0;0;Ext.;2.49;0.00;;;02458217;068510176356;;Autres médicaments;
TEVA DICLOFENAC-K;;50 MG;;;;;02239355;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02239355;068510917409;;Autres médicaments;
TEVA DICLOFENAC EC;;50 MG;;;;;00808547;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00808547;068510156402;;Autres médicaments;
TEVA DICLOFENAC EC;;25 MG;;;;;00808539;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00808539;068510155405;;Autres médicaments;
TEVA DILTIAZEM;;60 MG;;;;;00862932;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00862932;068510163400;;Autres médicaments;
TEVA DILTIAZEM;;30 MG;;;;;00862924;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00862924;068510162403;;Autres médicaments;
TEVA DILTIAZEM CD;;180 MG;;;;;02242539;;;_;;TEVA;0;0;Ext.;0.50;0.00;;;02242539;068510153401;;Autres médicaments;
TEVA DILTIAZEM HCL ER;;360 MG;;;;;02271656;;;_;;TEVA;0;0;Ext.;0.62;0.00;;;02271656;068510793409;;Autres médicaments;
TEVA DILTIAZEM HCL ER;;300 MG;;;;;02271648;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02271648;068510792402;;Autres médicaments;
TEVA DILTIAZEM HCL ER;;240 MG;;;;;02271621;;;_;;TEVA;0;0;Ext.;0.41;0.00;;;02271621;068510791405;;Autres médicaments;
TEVA DILTIAZEM HCL ER;;180 MG;;;;;02271613;;;_;;TEVA;0;0;Ext.;0.31;0.00;;;02271613;068510790408;;Autres médicaments;
TEVA DILTIAZEM HCL ER;;120 MG;;;;;02271605;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02271605;068510789402;;Autres médicaments;
TEVA DILTIAZEM XC;;360 MG;;;;;02429357;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02429357;068510999108;;Autres médicaments;
TEVA DILTIAZEM XC;;300 MG;;;;;02429349;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02429349;068510999092;;Autres médicaments;
TEVA DILTIAZEM XC;;240 MG;;;;;02429330;;;_;;TEVA;0;0;Ext.;1.30;0.00;;;02429330;068510999085;;Autres médicaments;
TEVA DILTIAZEM XC;;180 MG;;;;;02429322;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02429322;068510999078;;Autres médicaments;
TEVA DOMPERIDONE;;10 MG;;;;;01912070;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01912070;621163129201;;Autres médicaments;
TEVA DONEPEZIL;;5 MG;;;;;02340607;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02340607;068510149428;;Autres médicaments;
TEVA DONEPEZIL (BOUT.);;10 MG;;;;;02340615;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02340615;068510149435;;Autres médicaments;
TEVA DOXAZOSIN;;4 MG;;;;;02242730;;;_;;TEVA;0;0;Ext.;0.24;0.00;;;02242730;068510202406;;Autres médicaments;
TEVA DOXAZOSIN;;2 MG;;;;;02242729;;;_;;TEVA;0;0;Ext.;0.18;0.00;;;02242729;068510200402;;Autres médicaments;
TEVA DOXAZOSIN;;1 MG;;;;;02242728;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02242728;068510199409;;Autres médicaments;
TEVA DOXYCYCLINE;;100 MG;;;;;02158574;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02158574;068510521408;;Autres médicaments;
TEVA DOXYCYCLINE;;100 MG;;;;;00725250;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00725250;068510183408;;Autres médicaments;
TEVA DULOXETINE;;60 MG;;;;;02456761;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02456761;068510998743;;Autres médicaments;
TEVA DULOXETINE PLAQ;;30 MG;;;;;02456753;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02456753;830790006278;;Autres médicaments;
TEVA DUTASTERIDE PLAQ;;0.5 MG;;;;;02408287;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02408287;068510159335;;Autres médicaments;
TEVA EFAVIRENZ;;600 MG;;;;;02389762;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02389762;068510181725;;Autres médicaments;
TEVA EFAVIRENZ EMTRIC.TENOFOV;;600-200-300MG;;;;;02393549;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02393549;068510181770;;Autres médicaments;
TEVA ELETRIPTAN;;40 MG;;;;;02382105;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02382105;068510159267;;Autres médicaments;
TEVA ELETRIPTAN;;20 MG;;;;;02382091;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02382091;068510159250;;Autres médicaments;
TEVA EMTEC;;300-30 MG;;;;;00608882;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00608882;064589001599;;Autres médicaments;
TEVA EMTRICITABINE TENOFOVIR;;200-300 MG;;;;;02399059;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02399059;068510181794;;Autres médicaments;
TEVA ENALAPRIL;;10 MG;;;;;02233006;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02233006;068510168702;;Autres médicaments;
TEVA ERLOTINIB;;150 MG;;;;;02377713;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02377713;068510076274;;Autres médicaments;
TEVA ERLOTINIB;;100 MG;;;;;02377705;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02377705;068510074270;;Autres médicaments;
TEVA ERLOTINIB;;25 MG;;;;;02377691;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02377691;068510073273;;Autres médicaments;
TEVA ESCITALOPRAM PLAQ;;20 MG;;;;;02318202;;;_;;TEVA;0;0;Ext.;0.35;0.00;;;02318202;068510509277;;Autres médicaments;
TEVA ESCITALOPRAM PLAQ;;10 MG;;;;;02318180;;;_;;TEVA;0;0;Ext.;1.56;0.00;;;02318180;068510508270;;Autres médicaments;
TEVA ESOMEPRAZOLE PLAQ;;40 MG;;;;;02423863;;;_;;TEVA;0;0;Ext.;0.59;0.00;;;02423863;830790006216;;Autres médicaments;
TEVA ESOMEPRAZOLE PLAQ;;20 MG;;;;;02423855;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02423855;830790006209;;Autres médicaments;
TEVA EVEROLIMUS PLAQ;;10 MG;;;;;02463253;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02463253;068510178558;;Autres médicaments;
TEVA EVEROLIMUS PLAQ;;5 MG;;;;;02463237;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02463237;068510178534;;Autres médicaments;
TEVA EVEROLIMUS PLAQ;;2.5 MG;;;;;02463229;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02463229;068510178527;;Autres médicaments;
TEVA EXEMESTANE PLAQ.;;25 MG;;;;;02408473;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02408473;068510159526;;Autres médicaments;
TEVA EZETIMIBE PLAQ;;10 MG;;;;;02354101;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02354101;068510355270;;Autres médicaments;
TEVA FAMOTIDINE;;40 MG;;;;;02022141;;;_;;TEVA;126;0;Ext.;0.51;0.00;;;02022141;068510898401;;Autres médicaments;
TEVA FAMOTIDINE;;20 MG;;;;;02022133;;;_;;teva;42/2;0;Ext.;0.28;0.00;;;02022133;068510896407;;Autres médicaments;
TEVA FEBUXOSTAT;;80 MG;;;;;02466198;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02466198;068510992222;;Autres médicaments;
TEVA FERROGLUC;;300 MG;;;;;80000435;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;80000435;068510187406;;Autres médicaments;
TEVA FINASTERIDE PLAQ;;5 MG;;;;;02348500;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02348500;068510511270;;Autres médicaments;
TEVA FINGOLIMOD PLAQ;;0.5 MG;;;;;02469561;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02469561;068510998682;;Autres médicaments;
TEVA FLUCONAZOLE;;100 MG;;;;;02236979;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02236979;068510748331;;Autres médicaments;
TEVA FLUCONAZOLE;;50 MG;;;;;02236978;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02236978;068510747402;;Autres médicaments;
TEVA FLUVASTATIN;;40 MG;;;;;02299232;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02299232;068510181824;;Autres médicaments;
TEVA FLUVASTATIN;;20 MG;;;;;02299224;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02299224;068510181817;;Autres médicaments;
TEVA FOSINOPRIL;;20 MG;;;;;02247803;;;_;;TEVA;0;0;Ext.;0.28;0.00;;;02247803;068510471406;;Autres médicaments;
TEVA FOSINOPRIL;;10 MG;;;;;02247802;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02247802;068510470409;;Autres médicaments;
TEVA FROVATRIPTAN;;2.5 MG;;;;;02415844;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02415844;068510176523;;Autres médicaments;
TEVA FUROSEMIDE;;80 MG;;;;;00765953;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00765953;068510554406;;Autres médicaments;
TEVA FUROSEMIDE;;40 MG;;;;;00337749;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337749;068510553409;;Autres médicaments;
TEVA FUROSEMIDE;;20 MG;;;;;00337730;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337730;068510552402;;Autres médicaments;
TEVA GABAPENTIN;;600 MG;;;;;02248457;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02248457;068510228406;;Autres médicaments;
TEVA GABAPENTIN;;400 MG;;;;;02244515;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02244515;068510227409;;Autres médicaments;
TEVA GABAPENTIN;;300 MG;;;;;02244514;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02244514;068510226402;;Autres médicaments;
TEVA GABAPENTIN;;100 MG;;;;;02244513;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02244513;068510225405;;Autres médicaments;
TEVA GEMFIBROZIL;;600 MG;;;;;02142074;;;_;;TEVA;0;0;Ext.;0.55;0.00;;;02142074;068510759405;;Autres médicaments;
TEVA GLICLAZIDE;;80 MG;;;;;02238103;;;_;;TEVA;0;0;Ext.;0.10;0.00;;;02238103;068510811400;;Autres médicaments;
TEVA GLYBURIDE;;5 MG;;;;;01913689;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01913689;068510252401;;Autres médicaments;
TEVA GLYBURIDE;;2.5 MG;;;;;01913670;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;01913670;068510250407;;Autres médicaments;
TEVA HALOPERIDOL;;2 MG;;;;;00363669;;;_;;TEVA;140;0;Ext.;0.34;0.00;;;00363669;068510403407;;Autres médicaments;
TEVA HALOPERIDOL;;0.5 MG;;;;;00363685;;;_;;TEVA;42;0;Ext.;0.15;0.00;;;00363685;068510401403;;Autres médicaments;
TEVA HALOPERIDOL;;10 MG;;;;;00713449;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00713449;068510407405;;Autres médicaments;
TEVA HALOPERIDOL;;1 MG;;;;;00363677;;;_;;TEVA;42;0;Ext.;0.23;0.00;;;00363677;068510402400;;Autres médicaments;
TEVA HALOPERIDOL;;5 MG;;;;;00363650;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00363650;068510406408;;Autres médicaments;
TEVA HYDROCHLOROTHIAZIDE;;50 MG;;;;;00021482;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00021482;068510268402;;Autres médicaments;
TEVA HYDROCHLOROTHIAZIDE;;25 MG;;;;;00021474;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00021474;068510267405;;Autres médicaments;
TEVA HYDROMORPHONE;;8 MG;;;;;02319446;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02319446;068510541406;;Autres médicaments;
TEVA IMATINIB;;400 MG;;;;;02399814;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02399814;068510181923;;Autres médicaments;
TEVA IMATINIB;;100 MG;;;;;02399806;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02399806;068510181916;;Autres médicaments;
TEVA INDOMETHACIN;;50 MG;;;;;00337439;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337439;068510353405;;Autres médicaments;
TEVA INDOMETHACIN;;25 MG;;;;;00337420;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00337420;068510352408;;Autres médicaments;
TEVA IRBESARTAN;;75 MG;;;;;02316390;;;_;;TEVA;0;0;Ext.;0.24;0.00;;;02316390;621163581214;;Autres médicaments;
TEVA IRBESARTAN;;300 MG;;;;;02316412;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02316412;621163581238;;Autres médicaments;
TEVA IRBESARTAN;;150 MG;;;;;02316404;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02316404;621163581221;;Autres médicaments;
TEVA IRBESARTAN HCTZ;;300-12.5 MG;;;;;02330520;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02330520;621163581252;;Autres médicaments;
TEVA IRBESARTAN HCTZ;;150-12.5 MG;;;;;02330512;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02330512;621163581245;;Autres médicaments;
TEVA KETOCONAZOLE;;200 MG;;;;;02231061;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02231061;068510711403;;Autres médicaments;
TEVA LACOSAMIDE;;200 MG;;;;;02472937;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02472937;068510178220;;Autres médicaments;
TEVA LACOSAMIDE;;150 MG;;;;;02472929;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02472929;068510178213;;Autres médicaments;
TEVA LACOSAMIDE;;100 MG;;;;;02472910;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02472910;068510178206;;Autres médicaments;
TEVA LACOSAMIDE;;50 MG;;;;;02472902;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02472902;068510178473;;Autres médicaments;
TEVA LANSOPRAZOLE;;30 MG;;;;;02280523;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02280523;068510502407;;Autres médicaments;
TEVA LANSOPRAZOLE;;15 MG;;;;;02280515;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02280515;068510501400;;Autres médicaments;
TEVA LEFLUNOMIDE;;20 MG;;;;;02261278;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02261278;068510209276;;Autres médicaments;
TEVA LEFLUNOMIDE;;10 MG;;;;;02261251;;;_;;TEVA;0;0;Ext.;2.82;0.00;;;02261251;068510208279;;Autres médicaments;
TEVA LENOLTEC NO 1;;300-15-8MG;;;;;00653233;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00653233;064589002138;;Autres médicaments;
TEVA LENOLTEC NO 2;;15 MG;;;;;00653241;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00653241;064589000752;;Autres médicaments;
TEVA LENOLTEC NO 3;;30 MG;;;;;00653276;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00653276;064589001643;;Autres médicaments;
TEVA LENOLTEC NO 4;;_;;;;;00621463;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00621463;064589001568;;Autres médicaments;
TEVA LETROZOLE (NOUV);;2.5 MG;;;;;02343657;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02343657;068510060303;;Autres médicaments;
TEVA LEVOFLOXACIN;;500 MG;;;;;02248263;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02248263;068510334404;;Autres médicaments;
TEVA LIOTHYRONINE;;25 MCG;;;;;02494345;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02494345;068510998170;;Autres médicaments;
TEVA LIOTHYRONINE;;5 MCG;;;;;02494337;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02494337;068510998163;;Autres médicaments;
TEVA LISDEXAMFETAMINE;;60MG;;;;;02545934;;;;;TEVA;14;0;Ext.;1.35;0.00;;;02545934;068510006936;;Autres médicaments;
TEVA LISDEXAMFETAMINE;;40MG;;;;;02545918;;;;;TEVA;0;0;Ext.;1.05;0.00;;;02545918;068510006912;;Autres médicaments;
TEVA LISDEXAMFETAMINE;;30 MG;;;;;02545896;;;;;TEVA;0;0;Ext.;0.90;0.00;;;02545896;068510006905;;Autres médicaments;
TEVA LISINOPRIL HCTZ Z;;20-25 MG;;;;;02301784;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02301784;068510735270;;Autres médicaments;
TEVA LISINOPRIL HCTZ Z;;20-12.5 MG;;;;;02301776;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02301776;068510734273;;Autres médicaments;
TEVA LISINOPRIL HCTZ Z;;10-12.5 MG;;;;;02301768;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02301768;068510733405;;Autres médicaments;
TEVA LISINOPRIL P;;5 MG;;;;;02285061;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02285061;068510701275;;Autres médicaments;
TEVA LISINOPRIL Z;;10 MG;;;;;02285126;;;_;;TEVA;56;0;Ext.;0.17;0.00;;;02285126;068510705402;;Autres médicaments;
TEVA LISINOPRIL Z;;5 MG;;;;;02285118;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02285118;068510704405;;Autres médicaments;
TEVA LOPERAMIDE;;2 MG;;;;;02132591;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02132591;068510234407;;Autres médicaments;
teva losartan;;25mg;;;;;02380838;;;;;teva;0;0;Ext.;0.17;0.00;;;02380838;068510133502;;Autres médicaments;
TEVA LOSARTAN HCTZ;;50-12.5 MG;;;;;02358263;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02358263;068510149343;;Autres médicaments;
TEVA MEDROXYPROGESTERONE;;10 MG;;;;;02221306;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02221306;068510258403;;Autres médicaments;
TEVA MELOXICAM;;15 MG;;;;;02258323;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02258323;068510587275;;Autres médicaments;
TEVA MELOXICAM;;7.5 MG;;;;;02258315;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02258315;068510586278;;Autres médicaments;
TEVA METOPROLOL;;25 MG;;;;;02261898;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02261898;068510354402;;Autres médicaments;
TEVA METOPROLOL;;100 MG (BLANC);;;;;00842656;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00842656;068510360403;;Autres médicaments;
TEVA METOPROLOL;;50 MG (BLANC);;;;;00842648;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00842648;068510359407;;Autres médicaments;
TEVA METOPROLOL;;100 MG (BLEU);;;;;00648043;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00648043;068510358400;;Autres médicaments;
TEVA METOPROLOL;;50 MG (ROSE);;;;;00648035;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;00648035;068510357403;;Autres médicaments;
TEVA MEXILETINE;;200 MG;;;;;02230360;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02230360;068510293404;;Autres médicaments;
TEVA MODAFINIL;;100 MG;;;;;02420260;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02420260;068510999511;;Autres médicaments;
TEVA MONTELUKAST;;10 MG;;;;;02355523;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02355523;068510181558;;Autres médicaments;
TEVA MONTELUKAST;;5 MG;;;;;02355515;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02355515;068510181534;;Autres médicaments;
TEVA MONTELUKAST;;4 MG;;;;;02355507;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02355507;068510181527;;Autres médicaments;
TEVA MORPHINE SR;;200 MG;;;;;02302802;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02302802;068510805331;;Autres médicaments;
TEVA MORPHINE SR;;100 MG;;;;;02302799;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02302799;068510804334;;Autres médicaments;
TEVA MORPHINE SR;;60 MG;;;;;02302780;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02302780;068510803337;;Autres médicaments;
TEVA MORPHINE SR;;30 MG;;;;;02302772;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02302772;068510802330;;Autres médicaments;
TEVA MORPHINE SR;;15 MG;;;;;02302764;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02302764;068510801333;;Autres médicaments;
TEVA MOXIFLOXACIN;;400 MG;;;;;02375702;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02375702;068510176660;;Autres médicaments;
TEVA MYCOPHENOLATE;;250 MG;;;;;02364883;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02364883;068510363411;;Autres médicaments;
TEVA MYCOPHENOLATE;;500 MG;;;;;02348675;;;_;;TEVA;0;0;Ext.;0.79;0.00;;;02348675;068510364333;;Autres médicaments;
TEVA NABILONE;;0.25 MG;;;;;02392925;;;_;;TEVA;0;0;Ext.;0.00;0.00;;;02392925;068510181121;;Autres médicaments;
